ID,song_name,song_singer,song_url,song_comment_num,song_play_num,album_name,album_url,album_score,album_language,album_date,album_genre
591,Coming Home,Diddy-Dirty Money,http://www.xiami.com/song/xLso9z9f866,1393,5209804,Coming Home,https://www.xiami.com/album/412972,9.2,英语,2010年11月21日,无
592,Gentle Rain,David Arkenstone,http://www.xiami.com/song/xLreYue09af,515,662465,Gentle Rain,https://www.xiami.com/album/210620,9.4,英语,2008年08月19日,无
593,Thunder,Boys Like Girls,http://www.xiami.com/song/b5olU9fce2,86,130370,Boys Like Girls,https://www.xiami.com/album/180750,9.3,英语,2006年08月22日,流行摇滚 Pop Rock
594,红颜旧,刘涛,http://www.xiami.com/song/xLByeTb9a3d,2000,10348911,红颜旧 琅琊榜电视原声插曲,https://www.xiami.com/album/2100218822,9.9,国语,2015年10月14日,电视原声 Television Music
595,rain ,yutaka hirasaka,http://www.xiami.com/song/xLuEYBa1d8a,86,125356,colors,https://www.xiami.com/album/464010,9.2,日语,2011年09月04日,无
596,千本桜,和楽器バンド,http://www.xiami.com/song/bqvpB7N5b317,86,121741,序章。,https://www.xiami.com/album/186055612,9.8,日语,2013年11月17日,无
597,花海,中孝介,http://www.xiami.com/song/mQ7mEw70eac,249,347308,像乐器一样的声音,https://www.xiami.com/album/411889,9.1,日语,2010年11月19日,日本 | 岛呗 Shima Uta
598,各自远飏,中孝介,http://www.xiami.com/song/mQ7mE557746,694,899642,像乐器一样的声音,https://www.xiami.com/album/411889,9.1,日语,2010年11月19日,日本 | 岛呗 Shima Uta
599,それぞれに,中孝介,http://www.xiami.com/song/SojC94077,668,1224864,触動心弦,https://www.xiami.com/album/255839,9.4,日语,2006年11月03日,日本 | 岛呗 Shima Uta
600,もらい泣き,武部聡志,http://www.xiami.com/song/mQ49YK953cb,361,570038,PIANO MAN II,https://www.xiami.com/album/358323,9.5,日语,2004年12月08日,无
601,You Know What They Do to Guys Like Us in Prison,My Chemical Romance,http://www.xiami.com/song/b1qbg6J3f0ca,10,27040,May Death Never Stop You,https://www.xiami.com/album/185804250,9.4,英语,2014年03月25日,后硬核 Post-Hardcore
602,Astronaut,Simple Plan,http://www.xiami.com/song/bf0vLTF2e111,343,415834,Get Your Heart On!,https://www.xiami.com/album/446437,9.1,英语,2011年06月21日,流行朋克 Pop Punk
603,Jet Lag,Simple Plan,http://www.xiami.com/song/mQ9zPu91197,20,26744,Get Your Heart On!,https://www.xiami.com/album/446437,9.1,英语,2011年06月21日,流行朋克 Pop Punk
604,Rockstar,Nickelback,http://www.xiami.com/song/OG1X51c3e,177,295944,All The Right Reasons,https://www.xiami.com/album/168473,9.1,英语,2005年10月04日,重金属 Heavy Metal
605,Photograph,Nickelback,http://www.xiami.com/song/OG1P60099,121,217112,All The Right Reasons,https://www.xiami.com/album/168473,9.1,英语,2005年10月04日,重金属 Heavy Metal
606,Still Waiting,Sum 41,http://www.xiami.com/song/Uzzt7b51d,697,1526627,"8 Years Of Blood, Sake And Tears",https://www.xiami.com/album/307231,9.5,英语,2008年11月05日,流行朋克 Pop Punk
607,彩月​-​Sai​-​getsu-,Otokaze,http://www.xiami.com/song/xLvr5s97c05,507,1162832,彩月​-​Sai​-​getsu-,https://www.xiami.com/album/477172,9.6,日语,2011年11月06日,爵士说唱 Jazz Rap
608,东隅,陈旭东,http://www.xiami.com/song/mQNydv50079,160,210239,东隅,https://www.xiami.com/album/516660344,9.3,国语,2014年11月22日,迷幻民谣 Psychedelic Folk
609,Calendar Girl ,Stars,http://www.xiami.com/song/ONo47677c,2000,7561302,Set Yourself on Fire,https://www.xiami.com/album/170502,9.1,英语,2005年03月18日,独立流行 Indie Pop
610,いつも何度でも,奥戸巴寿,http://www.xiami.com/song/b4Gpydf6e0,2000,8330878,ピアノによる珠玉のアニメ映画主題歌集「いつも何度でも/もののけ姫」,https://www.xiami.com/album/169138,9.7,日语,2001年12月19日,轻音乐 Easy Listening
611,Lost My Doll,Emme Packer,http://www.xiami.com/song/U55SmG28dd1,195,653870,"Earlier, Later",https://www.xiami.com/album/345652,8.8,英语,2009年01月01日,无
612,True Love,Coldplay,http://www.xiami.com/song/8GsbSde4de3,243,680557,True Love,https://www.xiami.com/album/1407748062,8.7,英语,2014年08月18日,梦幻流行 Dream Pop
613,Les Misérables Medley,Lindsey Stirling,http://www.xiami.com/song/xL9KU4af2f1,279,449984,Les Misérables Medley,https://www.xiami.com/album/526320644,9.5,其他,2015年03月06日,古典跨界 Classical Crossover
614,桥湾,鲸鱼马戏团,http://www.xiami.com/song/mQOVkN5b12e,75,115604,鲸鱼马戏团 Vol.2 Whisper,https://www.xiami.com/album/1125401563,9.4,其他,2015年03月25日,极简主义 Minimalism
615,Thunder In Everyone Of Us,The Last Sighs Of The Wind,http://www.xiami.com/song/xLwlKp116b8,475,207898,Thunder In Everyone Of Us,https://www.xiami.com/album/496658,9.5,其他,2012年01月01日,无
616,Droemmepige,Kahlil Rhodes,http://www.xiami.com/song/8Gc71z1e114,263,747751,Droemmepige,https://www.xiami.com/album/398714,9.2,英语,2010年08月26日,无
617,Velius,Helios,http://www.xiami.com/song/P3wd598be,456,359182,Unomia,https://www.xiami.com/album/185783,9.3,英语,2004年01月01日,无
618,小人物,金玟岐,http://www.xiami.com/song/8GuHAp16a80,957,7313148,完美世界,https://www.xiami.com/album/523792755,9.2,国语,2015年03月19日,国语流行 Mandarin Pop
619,Tremolo  ,Pacific UV,http://www.xiami.com/song/b4K4t16706,121,56671,Longplay 2,https://www.xiami.com/album/170442,9.2,英语,2008年02月19日,梦幻流行 Dream Pop
620,Battle Cry,Imagine Dragons,http://www.xiami.com/song/mQLrXJ91be4,501,1070700,Battle Cry,https://www.xiami.com/album/1801429404,9.0,英语,2014年06月02日,无
621,Army Of Angels,The Script,http://www.xiami.com/song/bqvut8K3b4b0,12,46443,No Sound Without Silence,https://www.xiami.com/album/1005877563,8.8,英语,2014年09月15日,流行摇滚 Pop Rock
622,I Don't Want To Change You,Damien Rice,http://www.xiami.com/song/mQMGIa5623e,659,1041443,My Favourite Faded Fantasy,https://www.xiami.com/album/1810252490,9.5,英语,2014年10月31日,根源唱作人 Singer-Songwriter
623,Shouting Can Have Different Meanings,French Teen Idol,http://www.xiami.com/song/U1rB4bc25,68,29656,French Teen Idol,https://www.xiami.com/album/311549,9.2,英语,2005年05月29日,无
624,Family Tree,Matthew West,http://www.xiami.com/song/mQ6StA5737c,137,302129,The Story of Your Life ,https://www.xiami.com/album/404903,9.2,英语,2010年10月05日,无
625,Kenotic,Hammock,http://www.xiami.com/song/b4HwG15ef1,469,368586,Kenotic,https://www.xiami.com/album/169480,9.1,英语,2005年08月10日,无
626,Sophomore Slump or Comeback of the Year,Fall Out Boy,http://www.xiami.com/song/b3eiVf685b,26,53879,From Under the Cork Tree,https://www.xiami.com/album/114682,9.1,英语,2005年05月03日,情绪硬核 Emo
627,Take My Hand,Omar Akram,http://www.xiami.com/song/mQCcBO7bfee,145,235100,Echoes of Love,https://www.xiami.com/album/515450,9.6,英语,2012年06月05日,无
628,あの夏へ,echo,http://www.xiami.com/song/xLwE6yd94af,166,278325,絶対癒されるCD,https://www.xiami.com/album/507045,9.5,日语,2012年04月11日,无
629,He Was A Friend Of Mine,Willie Nelson,http://www.xiami.com/song/OEhw8a624,255,366583,Brokeback Mountain (Original Motion Picture Soundtrack),https://www.xiami.com/album/167861,9.7,英语,2005年10月25日,无
630,I Don't Want To Say Goodbye,Teddy Thompson,http://www.xiami.com/song/OEh45694a,2000,5027197,Brokeback Mountain (Original Motion Picture Soundtrack),https://www.xiami.com/album/167861,9.7,英语,2005年10月25日,无
631,停止線の遥か手前で,GOOD ON THE REEL,http://www.xiami.com/song/xLwK8Qaa8c5,247,196539,無言の三原色,https://www.xiami.com/album/509098,9.3,日语,2012年04月18日,无
632,Alive Again,Matt Maher,http://www.xiami.com/song/mQ5WEM8e262,5,3032,Alive Again,https://www.xiami.com/album/348707,无,英语,2009年09月22日,福音 Gospel
633,夢の花 ,THE BACK HORN,http://www.xiami.com/song/d9DcI2852a,94,123529,夢の花,https://www.xiami.com/album/244161,9.3,日语,2004年07月21日,无
634,What Faith Can Do,Kutless,http://www.xiami.com/song/mQ4oWt7049d,121,208700,It Is Well,https://www.xiami.com/album/351346,9.1,英语,2009年10月20日,基督摇滚 Christian Rock
635,Young Blood,The Naked and Famous,http://www.xiami.com/song/xLrricb6247,336,419198,Young Blood,https://www.xiami.com/album/392801,9.4,英语,2010年06月28日,独立流行 Indie Pop
636,Comatose,Skillet,http://www.xiami.com/song/b5V0Kb7f17,100,340159,Comatose,https://www.xiami.com/album/199617,9.3,英语,2006年10月03日,基督摇滚 Christian Rock
637,囍帖街,谢安琪,http://www.xiami.com/song/OVI38c86f,2000,16739970,Binary,https://www.xiami.com/album/172972,9.2,粤语,2008年07月25日,无
638,钟无艳,谢安琪,http://www.xiami.com/song/oqgee95a7,2000,14910206,3/8,https://www.xiami.com/album/33331,9.3,粤语,2007年12月11日,无
639,我们都被忘了,谢安琪,http://www.xiami.com/song/xL1HGbe1135,702,2781418,谢—安琪,https://www.xiami.com/album/1377772105,8.6,国语,2013年09月20日,无
640,Irresistible,Fall Out Boy,http://www.xiami.com/song/xLD4Y0bbe9a,281,441291,Irresistible,https://www.xiami.com/album/2100221068,8.5,英语,2015年10月16日,流行摇滚 Pop Rock
641,My Memory ~「冬のソナタ」より,広橋真紀子,http://www.xiami.com/song/b1pPj7y62af2,455,868608,Relaxing Piano~韓国ドラマ・コレクション,https://www.xiami.com/album/392611,9.4,日语,2004年08月25日,无
642,You Lost Me,Christina Aguilera,http://www.xiami.com/song/8GbAfNfa454,658,1586866,Bionic,https://www.xiami.com/album/379443,9.1,英语,2010年06月08日,当代节奏布鲁斯 Contemporary R&B
643,如诗般 宁静 (钢琴长版) ,黄永灿,http://www.xiami.com/song/fBvHW3eaf6,569,5833682,如诗般 宁静,https://www.xiami.com/album/240537,9.4,国语,2008年03月25日,轻音乐 Easy Listening
644,カイコ,RADWIMPS,http://www.xiami.com/song/xL69Kg110f8,533,566955,カイコ,https://www.xiami.com/album/703679661,9.6,日语,2014年03月11日,无
645,The Rose,Westlife,http://www.xiami.com/song/8Gas7y19170,493,1327428,The Rose,https://www.xiami.com/album/353335,9.4,英语,2006年11月06日,男孩团体 Boy Band
646,I Bet My Life,Imagine Dragons,http://www.xiami.com/song/mQNed5651e9,598,877015,Smoke + Mirrors,https://www.xiami.com/album/818630908,9.2,英语,2015年02月17日,流行摇滚 Pop Rock
647,Zombie,Jay Brannan,http://www.xiami.com/song/mQ3xcE7a85e,988,1655183,In Living Cover,https://www.xiami.com/album/334691,9.2,英语,2009年06月23日,当代唱作人 Contemporary Singer-Songwriter
648,My Way Home Is Through You,My Chemical Romance,http://www.xiami.com/song/mQ4BDo8705f,9,46548,The Black Parade,https://www.xiami.com/album/168709,9.6,英语,2006年10月24日,流行朋克 Pop Punk
649,Wasted,Tiësto,http://www.xiami.com/song/xL4ZMZcd2ed,359,962352,Wasted,https://www.xiami.com/album/1398159489,8.7,英语,2014年04月22日,迷幻舞曲 Trance
650,Say (All I Need),OneRepublic,http://www.xiami.com/song/ckEMo1c4b4,258,642007,Dreaming Out Loud,https://www.xiami.com/album/169467,9.4,英语,2007年11月20日,流行摇滚 Pop Rock
651,Always,Peter Bradley Adams,http://www.xiami.com/song/clAVBe7d6a,71,109412,Leavetaking,https://www.xiami.com/album/192010,9.0,英语,2008年08月05日,无
652,Comes and Goes (In Waves),Greg Laswell,http://www.xiami.com/song/cQJgn225ae,313,496255,Three Flights From Alto Nido,https://www.xiami.com/album/171567,9.3,英语,2008年07月08日,无
653,Thirty People Away,Tamas Wells,http://www.xiami.com/song/xLsbrw993ef,159,473012,Thirty People Away,https://www.xiami.com/album/408329,9.2,英语,2010年11月01日,民谣流行 Folk Pop
654,曾经的你,许巍,http://www.xiami.com/song/dCFl3f053,2000,7784553,曾经的你,https://www.xiami.com/album/5212,9.7,国语,2006年09月01日,无
655,Dancehall,Tribes,http://www.xiami.com/song/b1pYx9l4083e,344,336071,Wish To Scream,https://www.xiami.com/album/967809794,9.0,英语,2013年05月20日,独立摇滚 Indie Rock
656,A Sky Full of Stars,The Piano Guys,http://www.xiami.com/song/xLDsZia4caa,80,21789,A Sky Full of Stars,https://www.xiami.com/album/2100215878,9.4,英语,2015年10月02日,无
657,Changing,Sigma,http://www.xiami.com/song/mQMyxw84ab1,279,1333779,Changing,https://www.xiami.com/album/1409767049,9.6,英语,2014年09月14日,无
658,I Am Yours,The Afters,http://www.xiami.com/song/8GcFbm18f2d,81,493780,Light Up the Sky,https://www.xiami.com/album/401310,9.3,英语,2010年09月14日,无
659,夏末的萨克斯手 (Demo),曹方,http://www.xiami.com/song/szCe23fba,812,2891811,比天空还远,https://www.xiami.com/album/32619,9.2,国语,2007年11月01日,无
660,Use Somebody,Laura Jansen,http://www.xiami.com/song/8FZUyRf6380,307,605159,Bells,https://www.xiami.com/album/345589,8.8,英语,2009年09月05日,无
661,Tell Me If You Wanna Go Home (Rooftop Mix),Keira Knightley,http://www.xiami.com/song/xL68Q3af606,295,1270387,Begin Again (Music From and Inspired By the Original Motion Picture),https://www.xiami.com/album/203589161,9.6,英语,2014年07月01日,电影原声 Film Score
662,同じ空みつめてるあなたに,Spontania,http://www.xiami.com/song/mQ4q7x953a2,157,189598,同じ空みつめてるあなたに,https://www.xiami.com/album/351840,9.3,日语,2009年10月21日,无
663,Everything,Monta,http://www.xiami.com/song/cQ6ro1fd8d,616,683028,The Brilliant Masses,https://www.xiami.com/album/167787,9.0,英语,2007年03月26日,无
664,仙剑问情,萧人凤,http://www.xiami.com/song/mQ4QyE8a703,529,1877432,仙剑奇侠传三外传・问情篇 音乐选辑,https://www.xiami.com/album/363304,9.6,国语,2004年08月06日,原声 Soundtrack
665,Hurt,Johnny Cash,http://www.xiami.com/song/chnW7f704f,1570,1501426,American IV: The Man Comes Around,https://www.xiami.com/album/86856,9.6,英语,2002年11月05日,无
666,Through Glass,Stone Sour,http://www.xiami.com/song/RupB521e8,202,190543,Come What(ever) May,https://www.xiami.com/album/232775,9.3,英语,2006年08月01日,重金属 Heavy Metal
667,Back To the Earth,Jason Mraz,http://www.xiami.com/song/mQLzf9759fc,140,357171,Yes!,https://www.xiami.com/album/1800485201,9.2,英语,2014年07月15日,当代唱作人 Contemporary Singer-Songwriter
668,Use Somebody ,Kings of Leon,http://www.xiami.com/song/cpIjWf69cd,185,248422,Only by the Night,https://www.xiami.com/album/297594,9.1,英语,2008年09月23日,无
669,Milk and Toast and Honey,Roxette,http://www.xiami.com/song/gn6ZJ44b0a,438,1078191,The Ballad Hits,https://www.xiami.com/album/147212,8.9,英语,2002年11月26日,无
670,Lost? ,Coldplay,http://www.xiami.com/song/xLqFPOf0e5f,157,325372,Viva la Vida or Death and All His Friends,https://www.xiami.com/album/168877,9.5,英语,2008年06月11日,英式摇滚 Britpop
671,虹色蝶々,和楽器バンド,http://www.xiami.com/song/xL2H2Ra9628,392,495175,序章。,https://www.xiami.com/album/186055612,9.8,日语,2013年11月17日,无
672,真爱你的云,黄国俊,http://www.xiami.com/song/OFRm5f410,559,939080,风云 电视剧主题曲全纪录,https://www.xiami.com/album/168326,9.2,国语,2002年02月01日,无
673,永远永远 (原声版),李翊君,http://www.xiami.com/song/ckALLf79f3,343,727023,风云 电视剧主题曲全纪录,https://www.xiami.com/album/168326,9.2,国语,2002年02月01日,无
674,Always,Marc Enfroy,http://www.xiami.com/song/8FZNh9e688b,27,62336,Awakening,https://www.xiami.com/album/343503,9.2,其他,2009年06月16日,无
675,大河悠久,TOGI+BAO,http://www.xiami.com/song/mQ6Gru802b5,362,527186,春色彩華,https://www.xiami.com/album/400924,9.5,日语,2005年02月23日,无
676,Halcyon Days,The Spring Standards,http://www.xiami.com/song/8GbTxgeea2b,90,314047,Would Things Be Different,https://www.xiami.com/album/385293,8.8,英语,2010年04月01日,无
677,Shot In The Dark,Within Temptation,http://www.xiami.com/song/mQ7KRD96525,397,655351,The Unforgiving,https://www.xiami.com/album/423396,9.4,英语,2011年03月25日,哥特金属 Gothic Metal
678,All The Way To New York City,Rosie Thomas,http://www.xiami.com/song/b4HYu9bcfc,375,1113848,These Friends of Mine,https://www.xiami.com/album/169679,9.2,英语,2007年03月13日,民谣流行 Folk Pop
679,Too Late,Dead by Sunrise,http://www.xiami.com/song/xLpeKcb46c1,82,119765,Out of Ashes,https://www.xiami.com/album/348601,9.1,英语,2009年09月30日,另类摇滚 Alternative Rock
680,抛物线,蔡健雅,http://www.xiami.com/song/8FZCXN1ae17,743,2290224,若你碰到他,https://www.xiami.com/album/340249,9.1,国语,2009年08月19日,国语流行 Mandarin Pop
681,20 Years,The Civil Wars,http://www.xiami.com/song/xLsHUxb6942,181,1693413,Barton Hollow,https://www.xiami.com/album/422851,9.2,英语,2011年02月01日,民谣流行 Folk Pop
682,Perfect,Amy Hef,http://www.xiami.com/song/mQGR0n78fc0,46,196341,Perfect,https://www.xiami.com/album/478968005,无,英语,2013年04月02日,无
683,里山,羽毛田丈史,http://www.xiami.com/song/xLpdiub8d59,563,1675677,PRESENTS Ⅱ,https://www.xiami.com/album/348099,9.6,日语,2006年06月07日,无
684,我不知道爱是什么,艾怡良,http://www.xiami.com/song/mQMBBr56797,244,788088,大人情歌,https://www.xiami.com/album/113180209,8.6,国语,2014年10月16日,国语流行 Mandarin Pop
685,Safe & Sound,William Joseph,http://www.xiami.com/song/mQFh9H89bcf,89,117163,Safe & Sound,https://www.xiami.com/album/417123,9.6,英语,2012年10月24日,无
686,神秘嘉宾,林宥嘉,http://www.xiami.com/song/ckDJgec77b,2000,6704403,神秘嘉宾,https://www.xiami.com/album/169034,9.4,国语,2008年06月03日,国语流行 Mandarin Pop
687,四季 ~そして僕は海に還る~,窪田ミナ,http://www.xiami.com/song/bA3agde9a7,98,679499,ARIA The ORIGINATION ピアノ・コレクションII「ディパルテンツァ-旅立ち-」,https://www.xiami.com/album/312815,9.6,日语,2008年03月26日,无
688,Cruising In The Ice,The Mountaineering Club Orchestra,http://www.xiami.com/song/JAPH0v252d5,88,64831,A Start On Such A Night Is Full Of Promise,https://www.xiami.com/album/444252,9.6,英语,2011年05月16日,无
